epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
103,4406.39,0.88892,0.75788,1.20708,0.73469,0.75268,0.77905,0.41376,1.25013,1.08252,1.7648,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
104,4448.08,0.88713,0.75242,1.20294,0.73596,0.75864,0.78118,0.41482,1.25262,1.07816,1.77208,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015
105,4491.26,0.88556,0.75452,1.20322,0.7451,0.75046,0.78073,0.41127,1.25356,1.07582,1.77512,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
106,4533.5,0.88512,0.75025,1.20316,0.75376,0.74263,0.78128,0.41113,1.2556,1.07356,1.78497,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
107,4576.4,0.88292,0.75135,1.2051,0.73963,0.7505,0.77942,0.41136,1.25824,1.07519,1.79157,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
108,4618.94,0.88728,0.74507,1.20426,0.74832,0.74829,0.77929,0.41186,1.2577,1.07276,1.78021,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035
109,4662.15,0.87312,0.74006,1.19178,0.74817,0.75098,0.78141,0.41262,1.26158,1.07312,1.78291,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
110,4703.84,0.87276,0.74013,1.19429,0.74476,0.74707,0.78113,0.41281,1.26248,1.07755,1.78463,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045
111,4747.13,0.87443,0.73861,1.19167,0.74353,0.75246,0.77963,0.41276,1.26161,1.07489,1.78829,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
112,4789.34,0.87299,0.73824,1.1918,0.73896,0.7523,0.77843,0.4105,1.26549,1.07267,1.79948,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055
113,4832.22,0.87073,0.73196,1.1909,0.74562,0.75066,0.77992,0.41251,1.259,1.07784,1.79841,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
114,4874.71,0.86559,0.73393,1.18437,0.74726,0.74644,0.78001,0.41164,1.26245,1.07705,1.80207,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065
115,4916.67,0.87405,0.73789,1.1931,0.74371,0.75563,0.78083,0.41102,1.26652,1.07692,1.80246,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
116,4959.82,0.86455,0.73271,1.18657,0.7426,0.75167,0.77992,0.4112,1.26875,1.07425,1.80843,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
117,5001.59,0.86701,0.7332,1.18684,0.74233,0.7497,0.7774,0.40888,1.27252,1.07416,1.80815,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
118,5044.73,0.86546,0.7305,1.19159,0.74426,0.75246,0.77794,0.40811,1.27359,1.0725,1.81156,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085
119,5087.6,0.85775,0.72643,1.18071,0.74453,0.75053,0.77821,0.40983,1.27555,1.07275,1.82271,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
120,5129.94,0.85469,0.72077,1.17824,0.74896,0.7461,0.77836,0.40828,1.27861,1.06889,1.83305,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095
121,5171.86,0.85941,0.72616,1.18238,0.7427,0.75119,0.77899,0.40775,1.2794,1.07309,1.83287,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
