epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
88,3979.37,0.92535,0.79736,1.23755,0.74584,0.75436,0.79294,0.42927,1.24151,1.07818,1.72756,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935
89,4023.69,0.92062,0.79402,1.23475,0.75755,0.75103,0.79195,0.42738,1.25178,1.09025,1.75036,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
90,4069.22,0.92557,0.79697,1.23986,0.75357,0.74897,0.7912,0.42717,1.23728,1.07567,1.72431,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945
91,4113.61,0.91515,0.78994,1.22655,0.76356,0.74307,0.79492,0.42929,1.24012,1.07226,1.7308,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
92,4159.03,0.91583,0.79094,1.23426,0.75737,0.75452,0.79582,0.42655,1.24746,1.07151,1.73562,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955
93,4204.22,0.91293,0.78459,1.22758,0.76629,0.74596,0.79984,0.43129,1.24678,1.05885,1.73028,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
94,4248.97,0.91249,0.78316,1.22955,0.74817,0.76039,0.79581,0.42636,1.25703,1.07347,1.74753,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965
95,4294.09,0.90956,0.7776,1.22057,0.75646,0.75373,0.79187,0.42323,1.24873,1.08322,1.73474,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
96,4338.67,0.90532,0.77455,1.22132,0.75328,0.75481,0.79336,0.42419,1.25097,1.08041,1.74803,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
97,4383.76,0.90026,0.76433,1.21293,0.74679,0.76841,0.79676,0.42559,1.24146,1.07924,1.74439,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
