,epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
107,108.0,670.9905,1.0690125,0.803663125,1.03233625,0.712665625,0.7639612499999999,0.7789775000000001,0.378988125,1.28826625,0.98416,1.2516181249999998,0.0009407,0.0009407,0.0009407
108,109.0,677.2423125,1.07301875,0.8003018749999999,1.032013125,0.728936875,0.769979375,0.7968025000000001,0.40190000000000003,1.24781625,0.9514975,1.2310425,0.0009308,0.0009308,0.0009308
109,110.0,683.3463750000001,1.054799375,0.79526125,1.032133125,0.72337125,0.759136875,0.779150625,0.37306,1.3015275,0.9545481250000001,1.263888125,0.0009209,0.0009209,0.0009209
110,111.0,689.60375,1.0531525,0.791121875,1.026385625,0.737973125,0.76566375,0.803651875,0.42110749999999997,1.2232568750000001,0.9480031250000001,1.226865,0.000911,0.000911,0.000911
111,112.0,695.82975,1.052513125,0.794449375,1.030256875,0.708615625,0.764193125,0.7739868750000001,0.367935625,1.292375625,0.96793375,1.2524912499999998,0.0009011,0.0009011,0.0009011
112,113.0,702.0345625,1.0761512500000001,0.8057725,1.0471468750000001,0.736043125,0.761296875,0.788468125,0.39031625000000003,1.2671925,0.9689075,1.2445412500000002,0.0008912,0.0008912,0.0008912
113,114.0,708.1671249999999,1.05372375,0.793110625,1.033436875,0.732561875,0.7773687499999999,0.798621875,0.39825062499999997,1.2352487499999998,0.9346175000000001,1.219226875,0.0008813,0.0008813,0.0008813
114,115.0,714.2965,1.0698568750000002,0.798230625,1.04501,0.721755625,0.760353125,0.7851575,0.384635,1.26925625,0.96042,1.2442575000000002,0.0008714,0.0008714,0.0008714
115,116.0,720.4655,1.0561825,0.7887475,1.033753125,0.730068125,0.76169,0.7860443750000001,0.38166374999999997,1.2821906250000001,0.9538206249999999,1.247401875,0.0008615,0.0008615,0.0008615
116,117.0,726.7485625,1.0652412500000001,0.7926424999999999,1.02952,0.742683125,0.7684025,0.803655,0.40552875,1.25068125,0.944286875,1.2392125,0.0008516,0.0008516,0.0008516
117,118.0,732.918625,1.04876125,0.7788200000000001,1.0271575,0.7345062499999999,0.7656575000000001,0.79541,0.38971500000000003,1.2736412499999998,0.950660625,1.244870625,0.0008417,0.0008417,0.0008417
118,119.0,739.1801250000001,1.051680625,0.784680625,1.02652875,0.73326,0.757513125,0.7886024999999999,0.38004562500000005,1.2944243750000002,0.9565775000000001,1.26938375,0.0008318,0.0008318,0.0008318
119,120.0,745.483125,1.05128625,0.7848012499999999,1.03122625,0.7422325000000001,0.7724275,0.80838375,0.41581500000000005,1.22152125,0.9186587500000001,1.2241387499999998,0.0008219,0.0008219,0.0008219
120,121.0,751.6603749999999,1.038805,0.77889125,1.0265425000000001,0.7243962500000001,0.74483375,0.77175375,0.36269375000000004,1.3075100000000002,0.96865875,1.2728575,0.000812,0.000812,0.000812
121,122.0,757.772125,1.04677375,0.7835350000000001,1.02768625,0.7320749999999999,0.753465,0.78257375,0.37369874999999997,1.29807875,0.96862625,1.27457625,0.0008021,0.0008021,0.0008021
122,123.0,764.0029999999999,1.040835,0.78306875,1.01841875,0.7324425,0.76620125,0.794685,0.39581374999999996,1.261385,0.93909625,1.2404475000000001,0.0007922,0.0007922,0.0007922
123,124.0,770.1365000000001,1.04099375,0.7715425,1.02412875,0.7421275,0.76887875,0.801525,0.4020675,1.2449949999999999,0.9391637500000001,1.234655,0.0007823,0.0007823,0.0007823
124,125.0,776.3812499999999,1.05299875,0.784995,1.03083875,0.7543,0.7611325,0.80941625,0.40049125,1.2651525000000001,0.93147375,1.2396500000000001,0.0007724,0.0007724,0.0007724
125,126.0,782.759875,1.042395,0.7764625,1.0252925,0.727615,0.7689475,0.7848712499999999,0.37704000000000004,1.29243125,0.95111625,1.2636037500000001,0.0007625,0.0007625,0.0007625
126,127.0,788.9475,1.0446062500000002,0.77453375,1.0224,0.732435,0.76924375,0.79931625,0.40269374999999996,1.2351,0.9387375,1.23838625,0.0007526,0.0007526,0.0007526
127,128.0,795.6980000000001,1.04786,0.7731125,1.0185325,0.7236800000000001,0.781005,0.7936475000000001,0.3913225,1.2728725,0.94597,1.255715,0.0007427,0.0007427,0.0007427
128,129.0,801.87925,1.0306374999999999,0.76989,1.01397,0.7222850000000001,0.76763,0.7807725,0.381465,1.2847724999999999,0.9502375000000001,1.2572899999999998,0.0007328,0.0007328,0.0007328
129,130.0,807.99225,1.024155,0.76858,1.02401,0.719605,0.7516050000000001,0.7711275,0.3573525,1.3413425,0.9884075,1.293855,0.0007229,0.0007229,0.0007229
130,131.0,814.17575,1.0312175,0.7633624999999999,1.0138925,0.7127475000000001,0.76555,0.7786175,0.379285,1.2838250000000002,0.96211,1.2601575,0.000713,0.000713,0.000713
131,132.0,820.4382499999999,1.03328,0.7712025,1.0115574999999999,0.72566,0.776715,0.79624,0.38781,1.266345,0.94773,1.2474475,0.0007031,0.0007031,0.0007031
132,133.0,826.57925,1.02874,0.769795,1.02702,0.7359100000000001,0.7692450000000001,0.7994975,0.401105,1.2677800000000001,0.9313225,1.2576925,0.0006932,0.0006932,0.0006932
133,134.0,832.6867500000001,1.0178224999999999,0.7590875,1.0157675,0.73404,0.7682175,0.791405,0.3878325,1.27243,0.9463325,1.2448899999999998,0.0006833,0.0006833,0.0006833
134,135.0,838.89725,1.0025575,0.7534025,1.0045525,0.73687,0.7660475,0.8046,0.408525,1.24553,0.9363475,1.2410925000000002,0.0006734,0.0006734,0.0006734
135,136.0,845.0705,1.0156825,0.7572525,1.0170599999999999,0.7370700000000001,0.7591625,0.7967425,0.39639749999999996,1.2689675,0.9431075,1.25921,0.0006635,0.0006635,0.0006635
136,137.0,851.3685,1.0104275,0.75195,1.020445,0.74096,0.7728075000000001,0.79911,0.38322500000000004,1.2883799999999999,0.93983,1.2685125,0.0006536,0.0006536,0.0006536
