epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
86,3863.88,0.93085,0.80646,1.23935,0.76262,0.74437,0.79544,0.43335,1.21844,1.06562,1.70788,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925
87,3908.5,0.92664,0.79751,1.23297,0.75976,0.74073,0.79096,0.42858,1.22327,1.07107,1.70668,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
88,3953.3,0.92839,0.80001,1.23432,0.73827,0.75817,0.7919,0.42943,1.22619,1.08331,1.69825,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935
89,3997.73,0.92334,0.79525,1.23126,0.75631,0.74183,0.79158,0.43113,1.22169,1.09102,1.70242,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
90,4041.78,0.92636,0.80246,1.23816,0.74154,0.76299,0.79009,0.42984,1.22371,1.08925,1.70968,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945
91,4087.21,0.91719,0.79114,1.22543,0.77161,0.73073,0.78943,0.42789,1.22803,1.08818,1.71297,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
92,4131.17,0.91482,0.79295,1.22935,0.7519,0.73962,0.78569,0.42634,1.22618,1.07635,1.72532,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955
93,4176.74,0.91549,0.78974,1.22159,0.76395,0.74278,0.7929,0.43132,1.21929,1.07623,1.70512,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
94,4221.55,0.91417,0.78871,1.22488,0.77089,0.73099,0.79056,0.42803,1.22071,1.07959,1.70288,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965
95,4266.14,0.91016,0.77887,1.21588,0.75308,0.75111,0.79,0.42768,1.21587,1.06466,1.68836,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
96,4311.13,0.911,0.77886,1.22094,0.76066,0.73834,0.79039,0.42506,1.22854,1.07879,1.7167,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
97,4355.56,0.90032,0.76883,1.208,0.75605,0.74009,0.78936,0.42618,1.22187,1.08282,1.71462,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
98,4399.7,0.9052,0.77265,1.21739,0.74641,0.74822,0.78861,0.42779,1.2152,1.07248,1.709,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985
99,4445.11,0.9023,0.77256,1.21348,0.74259,0.74976,0.78703,0.42537,1.22194,1.08703,1.72045,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
100,4489.3,0.90836,0.77832,1.2214,0.75302,0.74342,0.78746,0.42544,1.22945,1.10009,1.73586,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995
101,4534.62,0.89856,0.76791,1.21167,0.76196,0.7393,0.78788,0.42502,1.24228,1.08334,1.7515,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,4578.48,0.89681,0.76308,1.2044,0.74847,0.75214,0.78599,0.42345,1.23782,1.09012,1.73941,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005
103,4623.92,0.89475,0.75955,1.20623,0.75544,0.74707,0.78435,0.42233,1.24327,1.08164,1.75139,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
104,4667.84,0.88986,0.7581,1.20277,0.74869,0.75357,0.78605,0.42504,1.24099,1.08644,1.75338,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015
105,4713.11,0.88707,0.75787,1.20311,0.7462,0.75817,0.78686,0.42435,1.24164,1.08678,1.7575,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
106,4757.46,0.88952,0.75742,1.20198,0.74587,0.75151,0.78602,0.42303,1.23873,1.07959,1.75209,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
107,4802.53,0.88732,0.75573,1.20137,0.74838,0.75198,0.78579,0.42341,1.24097,1.08569,1.75438,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
108,4846.63,0.89011,0.7515,1.20294,0.75127,0.7477,0.78387,0.42384,1.23557,1.08587,1.74767,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035
109,4891.93,0.87853,0.74434,1.1922,0.74384,0.7538,0.78411,0.42203,1.23524,1.08443,1.74835,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
110,4935.81,0.87657,0.74417,1.19334,0.74643,0.74921,0.78435,0.42191,1.23556,1.09316,1.7475,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045
111,4981.42,0.87742,0.73925,1.18813,0.74537,0.74897,0.78389,0.422,1.23719,1.1018,1.75704,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
112,5025.25,0.87454,0.73835,1.18908,0.74366,0.74881,0.78251,0.42166,1.24265,1.10262,1.7656,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055
113,5070.69,0.87007,0.7315,1.18597,0.74786,0.74818,0.78335,0.42106,1.2452,1.09448,1.7752,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
114,5114.48,0.8698,0.73744,1.18206,0.75036,0.74928,0.78309,0.42038,1.24703,1.09,1.77974,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065
115,5160.06,0.87321,0.73599,1.1874,0.75812,0.73755,0.78169,0.41845,1.2574,1.08415,1.7923,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
116,5204.63,0.86668,0.73313,1.18433,0.75765,0.74213,0.78324,0.41912,1.25577,1.0834,1.79329,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
117,5249.2,0.87053,0.73512,1.18507,0.76037,0.73969,0.78373,0.41875,1.25802,1.08817,1.79678,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
118,5293.95,0.86124,0.73005,1.18311,0.76366,0.74093,0.78375,0.41847,1.25904,1.08642,1.79421,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085
119,5338.6,0.86101,0.72582,1.17758,0.76205,0.74147,0.78425,0.41884,1.26028,1.08243,1.79533,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
120,5382.64,0.8561,0.71822,1.17147,0.75934,0.74453,0.78284,0.41873,1.25626,1.08534,1.78654,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095
