epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
108,6117.17,0.92498,0.7665,0.00778,0.74965,0.73268,0.75786,0.40423,1.27302,1.31374,0.01978,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035
109,6173.94,0.91765,0.75004,0.00769,0.75214,0.73359,0.7541,0.40032,1.27427,1.33046,0.01975,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
110,6230.13,0.91096,0.75327,0.00765,0.74552,0.74215,0.75327,0.39965,1.27551,1.32061,0.01967,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045
111,6286.81,0.90931,0.75287,0.00752,0.73837,0.74865,0.75294,0.39985,1.27197,1.32598,0.01955,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
112,6343.53,0.90931,0.75016,0.0076,0.74772,0.73565,0.75362,0.40115,1.26655,1.33099,0.01945,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055
113,6399.26,0.90848,0.73416,0.00756,0.74475,0.73892,0.75558,0.40413,1.26096,1.3402,0.01929,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
114,6456.11,0.91577,0.74567,0.00757,0.74208,0.73779,0.7558,0.40355,1.26887,1.33415,0.01948,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065
115,6511.82,0.91404,0.73986,0.00763,0.74484,0.73692,0.75338,0.4008,1.27782,1.31955,0.0197,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
116,6568.77,0.90488,0.73649,0.00752,0.74092,0.73755,0.75226,0.39999,1.27807,1.32391,0.01972,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
117,6625.38,0.90587,0.73662,0.00759,0.7417,0.74183,0.75335,0.3989,1.28198,1.33535,0.01971,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
118,6681.19,0.89501,0.73405,0.00757,0.7512,0.73454,0.7536,0.39959,1.28139,1.34025,0.01969,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085
119,6737.94,0.8944,0.73058,0.00744,0.74891,0.74025,0.75255,0.39883,1.28473,1.34374,0.01983,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
120,6794.55,0.88763,0.71377,0.0074,0.75325,0.73146,0.75214,0.39852,1.28407,1.32868,0.01981,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095
121,6850.08,0.89332,0.7264,0.00746,0.75164,0.72804,0.75038,0.39697,1.2855,1.34203,0.01982,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
122,6907.21,0.89251,0.72252,0.00749,0.74367,0.73375,0.74979,0.39759,1.2849,1.34261,0.01984,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105
123,6962.68,0.89011,0.72231,0.00742,0.74953,0.73184,0.75187,0.40013,1.28828,1.33261,0.02001,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
124,7019.86,0.88824,0.71778,0.00731,0.74945,0.72883,0.75005,0.39823,1.29164,1.33094,0.02003,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115
125,7076.35,0.88952,0.72343,0.00749,0.74681,0.73248,0.75112,0.3986,1.28721,1.34605,0.01982,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
126,7132.47,0.88197,0.72189,0.00728,0.74243,0.73597,0.75054,0.39844,1.28809,1.33577,0.01985,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
127,7189.13,0.8802,0.71285,0.00726,0.7393,0.74157,0.75037,0.39812,1.28762,1.33677,0.01981,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
128,7244.7,0.87972,0.70571,0.00729,0.74146,0.73565,0.747,0.39719,1.28469,1.33942,0.01986,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135
129,7301.83,0.87397,0.70899,0.00725,0.74218,0.73327,0.74689,0.39737,1.28622,1.34008,0.01993,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
